@relation sentiment

@attribute "1,-1" numeric
@attribute "1,-2" numeric
@attribute "1,-3" numeric
@attribute "1,-4" numeric
@attribute "1,-5" numeric
@attribute "2,-1" numeric
@attribute "2,-2" numeric
@attribute "2,-3" numeric
@attribute "2,-4" numeric
@attribute "2,-5" numeric
@attribute "3,-1" numeric
@attribute "3,-2" numeric
@attribute "3,-3" numeric
@attribute "3,-4" numeric
@attribute "3,-5" numeric
@attribute "4,-1" numeric
@attribute "4,-2" numeric
@attribute "4,-3" numeric
@attribute "4,-4" numeric
@attribute "4,-5" numeric
@attribute "5,-1" numeric
@attribute "5,-2" numeric
@attribute "5,-3" numeric
@attribute "5,-4" numeric
@attribute "5,-5" numeric
@attribute "-5" numeric
@attribute "-4" numeric
@attribute "-3" numeric
@attribute "-2" numeric
@attribute "-1" numeric
@attribute "0" numeric
@attribute "1" numeric
@attribute "2" numeric
@attribute "3" numeric
@attribute "4" numeric
@attribute "5" numeric
@attribute classification {P, PE}

@data
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,269,0,9,3,1,0,PE
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,269,0,9,3,1,0,PE
6,0,0,0,0,5,0,0,0,0,8,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,7,1,13,0,471,0,16,17,0,0,PE
1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,20,0,461,0,11,7,0,0,PE
1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,467,0,15,6,0,0,PE
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,14,0,465,0,12,6,0,0,PE
2,0,0,1,0,2,1,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,7,7,0,413,0,11,8,0,0,PE
4,1,0,0,0,11,1,0,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,476,0,23,8,0,0,PE
1,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,0,465,0,13,7,0,0,PE
1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,23,0,456,0,9,6,0,0,PE
1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15,0,350,0,8,2,0,0,PE
1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15,0,350,0,8,2,0,0,PE
5,2,0,1,0,6,1,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,13,0,470,0,26,7,0,0,PE
2,0,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,0,465,0,6,10,0,0,PE
1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,468,0,14,4,0,0,PE
3,2,0,0,0,3,0,1,1,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,3,18,0,464,0,19,8,0,0,PE
0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,21,0,458,0,17,3,0,0,PE
9,3,1,0,0,9,1,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,4,14,0,476,0,18,14,1,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,480,0,4,0,0,0,PE
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,0,269,0,8,5,0,0,PE
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,0,269,0,8,5,0,0,PE
9,0,0,0,0,7,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,10,0,474,0,19,15,1,0,PE
3,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,9,0,464,0,28,4,0,0,PE
9,4,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,16,0,488,0,6,5,0,0,PE
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,20,0,463,0,5,3,0,0,PE
2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,0,463,0,17,6,0,0,PE
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,312,0,5,1,0,0,PE
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,312,0,5,1,0,0,PE
1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,18,0,461,0,10,7,0,0,PE
1,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,28,0,459,0,9,7,0,0,PE
10,5,1,0,0,5,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,10,0,493,0,8,11,0,0,PE
2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,16,0,476,0,4,4,0,0,PE
0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,21,0,464,0,11,0,0,0,PE
6,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,483,0,7,2,0,0,PE
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,211,0,6,0,0,0,PE
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,211,0,6,0,0,0,PE
6,0,0,0,0,5,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,10,5,7,0,476,0,13,5,2,0,PE
1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,459,0,23,14,2,0,PE
4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,478,0,10,6,0,0,PE
0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,0,469,0,7,1,0,0,PE
9,2,1,1,0,4,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,12,0,478,0,12,14,0,0,PE
0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,18,0,459,0,14,2,0,0,PE
1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,470,0,9,7,0,0,PE
3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,465,0,13,5,0,0,PE
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,478,0,4,0,0,0,PE
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,14,0,466,0,8,10,0,0,PE
0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,109,0,3,1,0,0,PE
0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,109,0,3,1,0,0,PE
6,1,2,2,0,3,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,14,0,479,0,10,11,0,0,PE
2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,476,0,7,5,0,0,PE
4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,484,0,6,8,1,0,PE
1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,0,472,0,12,5,0,0,PE
3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,479,0,6,5,0,0,PE
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,10,0,443,0,10,6,1,0,PE
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,10,0,443,0,10,6,1,0,PE
6,1,1,0,0,5,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,0,474,0,13,12,0,0,PE
1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,466,0,13,8,0,0,PE
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,15,0,472,0,10,1,0,0,PE
9,1,0,1,0,3,1,0,0,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,482,0,10,16,0,0,PE
1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0,466,0,16,9,0,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,479,0,3,0,0,0,PE
7,0,1,1,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,4,14,0,475,0,14,6,1,0,PE
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,464,0,9,8,0,0,PE
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,0,468,0,8,2,0,0,PE
2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,23,0,457,0,6,5,0,0,PE
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,9,0,474,0,7,1,0,0,PE
0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,22,0,450,0,17,2,0,0,PE
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,75,0,2,2,0,0,PE
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,75,0,2,2,0,0,PE
5,3,1,0,0,7,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,6,15,0,471,0,18,11,0,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,15,0,469,0,7,0,0,0,PE
3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,0,466,0,14,3,1,0,PE
1,1,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,479,0,10,6,0,0,PE
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,462,0,11,4,0,0,PE
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,0,469,0,7,2,0,0,PE
0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,19,0,459,0,9,7,0,0,PE
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,278,0,4,2,0,0,PE
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,278,0,4,2,0,0,PE
6,3,0,0,0,3,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,1,16,0,471,0,16,11,0,0,PE
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,11,0,478,0,5,5,0,0,PE
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,16,0,468,0,4,4,0,0,PE
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,463,0,18,4,0,0,PE
2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,0,469,0,8,5,1,0,PE
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,4,0,194,0,6,8,0,0,PE
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,0,2,1,0,0,PE
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,0,2,1,0,0,PE
9,0,0,0,0,2,1,0,0,0,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,13,0,478,0,10,15,1,0,PE
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,10,0,471,0,8,7,1,0,PE
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,24,0,461,0,7,6,0,0,PE
1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,0,459,0,12,11,0,0,PE
6,4,1,1,0,4,1,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,5,13,0,480,0,11,7,0,0,PE
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,0,469,0,11,2,0,0,PE
1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,0,471,0,13,2,0,0,PE
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,467,0,10,6,0,0,PE
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,4,0,194,0,6,8,0,0,PE
1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,475,0,8,10,0,0,PE
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,18,0,469,0,3,8,2,0,PE
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,131,0,5,2,0,0,PE
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,131,0,5,2,0,0,PE
7,2,1,0,0,7,1,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,15,0,479,0,17,6,0,0,PE
3,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,0,464,0,12,13,0,0,PE
2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,25,0,456,0,5,1,0,0,PE
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,16,0,472,0,6,2,2,0,PE
11,1,0,1,0,2,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,12,0,480,0,11,14,0,0,PE
1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,0,474,0,5,3,0,0,PE
12,2,1,1,0,9,0,1,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,6,12,0,489,0,15,10,0,0,PE
4,2,1,1,0,3,2,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,471,0,16,11,0,0,PE
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,0,466,0,10,7,0,0,PE
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,462,0,17,3,1,0,PE
2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,454,0,9,8,0,0,PE
2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,454,0,9,8,0,0,PE
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,483,0,8,0,0,0,PE
5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,479,0,20,7,1,0,PE
9,3,1,1,0,4,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,17,0,481,0,9,10,0,0,PE
2,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,0,482,0,8,3,0,0,PE
0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,22,0,450,0,8,1,0,0,PE
0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,220,0,16,3,0,0,PE
1,2,1,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,0,459,0,14,8,1,0,PE
0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,220,0,16,3,0,0,PE
10,3,1,1,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,0,487,0,10,6,0,0,PE
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,478,0,8,1,0,0,PE
0,2,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,19,0,465,0,11,8,0,0,PE
7,6,2,0,0,4,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,17,0,482,0,14,6,0,0,PE
3,1,2,0,0,1,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,24,0,467,0,9,4,0,0,PE
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,180,0,7,1,1,0,PE
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,180,0,7,1,1,0,PE
18,4,1,1,0,0,0,1,1,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,5,10,0,500,0,8,8,2,0,PE
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,481,0,6,7,0,0,PE
0,1,0,0,0,2,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,470,0,12,12,0,0,PE
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,8,0,479,0,10,2,2,0,PE
3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,478,0,4,6,1,0,PE
10,3,1,0,0,1,1,1,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,5,4,10,0,482,0,12,11,2,0,PE
2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,466,0,5,5,0,0,PE
2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,486,0,5,2,1,0,PE
0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,392,0,4,1,0,0,PE
0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,392,0,4,1,0,0,PE
1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,481,0,15,6,0,0,PE
2,1,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,478,0,17,4,0,0,PE
1,2,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,14,0,475,0,8,1,1,0,PE
6,0,1,4,0,7,0,0,3,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,4,6,0,468,0,24,7,0,0,PE
5,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,484,0,14,4,0,0,PE
4,1,3,1,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,0,481,0,13,3,1,0,PE
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,142,0,5,1,0,0,PE
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,142,0,5,1,0,0,PE
1,0,0,0,0,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,462,0,19,14,0,0,PE
2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,4,0,263,0,7,3,0,0,PE
2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,4,0,263,0,7,3,0,0,PE
2,0,1,1,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,5,13,0,475,0,10,4,0,0,PE
3,0,0,0,0,5,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,9,0,469,0,15,10,0,0,PE
1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,478,0,8,5,0,0,PE
4,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,15,2,4,0,472,0,12,5,0,0,PE
8,2,2,0,0,5,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,0,475,0,12,9,0,0,PE
2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12,0,475,0,8,2,0,0,PE
2,3,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,0,481,0,7,2,0,0,PE
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,169,0,2,1,0,0,PE
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,169,0,2,1,0,0,PE
13,6,1,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,0,490,0,14,1,0,0,PE
10,2,0,2,0,3,1,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,4,16,0,483,0,11,9,0,0,PE
0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,479,0,3,4,0,0,PE
4,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,484,0,8,0,0,0,PE
9,2,2,1,0,5,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,486,0,15,9,0,0,PE
1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,2,0,423,0,12,6,0,0,PE
1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,0,467,0,18,3,0,0,PE
3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,11,0,476,0,9,5,1,0,PE
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,469,0,11,2,0,0,PE
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,403,0,15,3,0,0,PE
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,403,0,15,3,0,0,PE
5,3,0,0,0,2,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,2,9,0,474,0,15,15,1,0,PE
0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,3,13,0,457,0,19,8,1,0,PE
12,0,1,0,0,5,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,490,0,14,6,0,0,PE
2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,478,0,5,6,0,0,PE
3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,0,463,0,7,6,0,0,PE
1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,2,0,423,0,12,6,0,0,PE
1,0,0,1,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,485,0,8,6,0,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,PE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,PE
3,0,0,1,0,4,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,5,20,0,460,0,14,10,0,0,PE
1,1,1,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,19,0,454,0,14,11,0,0,PE
6,1,0,0,0,6,1,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,10,0,475,0,19,17,0,0,PE
7,0,0,0,0,9,0,0,0,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,7,0,483,0,17,15,2,0,PE
